index,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Diff,Change,Up,Down,Delta_SMA,Delta_EMA,Target
19693,1296.2099609375,1285.27001953125,1295.4300537109375,2554570000,63.47539517782519,5.674814038384056,4.082893858617667,1.591920179766389,0.007603727911077129,0.0006020450307821318,-0.007842981680549008,11.142507324218741,3.5499846032198548,0
19694,1300.780029296875,1292.7099609375,1297.47998046875,2458340000,64.2464904679087,6.9902621025560165,4.664367507405338,2.325894595150679,0.0015799293928773438,0.0025434294769872035,-0.003676372354914255,12.733406982422139,4.843985728660982,0
19696,1302.300048828125,1295.510009765625,1297.52001953125,1759240000,62.664680173612425,8.895843014161073,6.096480539786668,2.799362474374406,-0.003683973445436212,0.003683973445436212,-0.0015491165726684883,15.872607421875045,7.126572845403871,1
19697,1302.489990234375,1294.43994140625,1298.8199462890625,1908740000,63.21847365524543,9.344833819180394,6.746151195665414,2.59868262351498,0.0010008521670202247,0.002825675687995404,-0.003372295671410713,16.14200439453134,7.960172714012742,0
19698,1301.5,1289.8199462890625,1292.989990234375,1893670000,58.99223611630784,9.12504568975669,7.221930094483669,1.90311559527302,-0.0045088949633946725,0.006581651698697548,-0.0024517157667538316,15.985501708984202,8.328467227119745,0
19699,1297.22998046875,1291.4000244140625,1296.06005859375,1930320000,60.49013630883555,9.093763626258353,7.596296800838606,1.4974668254197452,0.002368770134546144,0.0009026756647908644,-0.003595538762874713,16.308106689453098,8.789505905323722,0
19700,1298.8800048828125,1292.3900146484375,1295.0899658203125,1667580000,59.747482680200605,8.888235935023658,7.854684627675617,1.0335513073480411,-0.0007490543506937306,0.0029264677841121115,-0.002084759548086565,16.356503906249827,9.103103869264487,0
19701,1305.02001953125,1293.969970703125,1301.780029296875,1834920000,63.111046920573,9.159599805434029,8.115667663227299,1.043932142206728,0.00513916585444622,0.0024888922563399613,-0.005999522513775553,16.60770385742194,9.716503586860654,0
19702,1305.02001953125,1295.2900390625,1304.280029296875,2093720000,64.31119047249393,9.4672541220757,8.38598495499698,1.0812691670787211,0.0019167662954616626,0.0005673553360883105,-0.006892684111111797,16.992702636718604,10.353486894736307,1
19703,1306.739990234375,1302.1500244140625,1305.3699951171875,2060690000,64.84815128338897,9.687353733348573,8.646258710667299,1.041095022681274,0.0008349861145802191,0.0010495071300183447,-0.002466711135669954,17.085700683593814,10.929598436540118,0
19704,1306.1099853515625,1302.449951171875,1303.8199462890625,1974540000,63.38754999801326,9.625748636423396,8.842156695818518,0.783591940604877,-0.0011888519059220985,0.001756407446456022,-0.0010507548385701457,17.23079711914056,11.3027436484781,1
19705,1312.030029296875,1303.800048828125,1311.010009765625,1800520000,67.09034322486362,10.041353710906606,9.081996098836136,0.9593576120704695,0.0054843696257116294,0.0007780409940823819,-0.00549954682557226,17.505097656249973,11.987702589947958,0
19706,1314.6700439453125,1308.8199462890625,1313.25,2114480000,68.17035994805062,10.431227520598211,9.35184238318855,1.0793851374096626,0.001705684549305159,0.0010813203467066438,-0.00337335138849229,18.004096679687336,12.663842065401695,0
19707,1313.0400390625,1299.280029296875,1300.260009765625,2329870000,56.575114374381535,9.58157128418884,9.39778816338861,0.1837831208002303,-0.009990302044832155,0.009828825927807032,-0.0007536803880684171,18.449099121093695,12.476569487739425,1
